district,year,month,min_temperature_C,max_temperature_C,mean_temperature_C,avg_wind_speed_kmh,precipitation_sum_mm,precipitation_hours_h,extreme_weather_days,avg_shortwave_radiation_MJ_m2,avg_evapotranspiration_mm
Mannar,2012,6,27.5,35.1,31.3,14.6,73.1,44,0,20.45,7.94
Mannar,2012,7,27.1,39.3,33.2,18.0,71.7,28,0,23.9,8.84
Mannar,2012,8,27.7,38.6,33.1,12.6,118.2,33,0,27.23,8.63
Mannar,2012,9,24.4,34.7,29.6,16.6,62.9,22,0,22.24,8.17
Mannar,2012,10,23.1,31.8,27.5,13.4,144.4,69,0,22.03,7.38
Mannar,2012,11,24.1,32.8,28.4,19.8,163.4,35,0,22.67,8.13
Mannar,2012,12,19.3,28.3,23.8,14.1,264.9,82,0,21.29,6.78
Mannar,2013,1,19.1,29.2,24.1,10.7,137.4,30,0,25.18,7.44
Mannar,2013,2,19.7,30.9,25.3,12.8,238.0,74,0,25.14,7.21
Mannar,2013,3,21.8,33.5,27.6,16.4,51.5,35,0,27.37,8.21
Mannar,2013,4,23.8,32.7,28.2,16.1,37.5,16,0,21.75,8.18
Mannar,2013,5,29.0,36.9,33.0,15.1,119.6,59,0,23.93,8.06
Mannar,2013,6,25.1,37.2,31.2,13.1,150.9,35,0,22.35,8.7
Mannar,2013,7,27.8,38.4,33.1,14.6,120.4,65,0,27.57,8.99
Mannar,2013,8,28.2,37.3,32.8,15.9,144.0,37,0,25.87,8.66
Mannar,2013,9,23.4,32.2,27.8,11.9,143.6,58,0,24.17,7.62
Mannar,2013,10,21.7,32.5,27.1,15.5,217.1,83,0,23.43,7.35
Mannar,2013,11,23.3,33.4,28.4,18.0,133.5,36,0,20.3,6.61
Mannar,2013,12,18.6,26.5,22.6,12.6,204.4,78,0,22.03,6.73
Mannar,2014,1,20.0,28.9,24.4,18.2,174.5,67,0,27.3,7.66
Mannar,2014,2,20.1,31.0,25.6,19.4,213.7,74,0,25.78,7.83
Mannar,2014,3,23.0,33.4,28.2,10.8,55.8,22,0,23.57,7.99
Mannar,2014,4,24.4,34.1,29.2,12.6,10.0,36,0,27.39,8.59
Mannar,2014,5,28.9,35.9,32.4,13.6,98.2,31,0,21.94,8.41
Mannar,2014,6,27.4,39.1,33.2,22.2,163.6,68,0,21.14,8.25
Mannar,2014,7,28.9,35.5,32.2,22.7,113.6,55,0,22.32,8.48
Mannar,2014,8,27.0,36.1,31.6,21.6,117.7,50,0,20.7,8.2
Mannar,2014,9,23.1,33.5,28.3,16.4,81.2,37,0,19.42,7.94
Mannar,2014,10,23.1,31.3,27.2,13.1,265.4,94,0,19.43,7.06
Mannar,2014,11,23.3,30.9,27.1,16.5,230.7,86,0,19.29,6.71
Mannar,2014,12,19.7,31.2,25.4,13.8,151.8,65,0,23.79,7.07
Mannar,2015,1,20.9,30.8,25.9,11.2,128.6,54,0,26.86,7.82
Mannar,2015,2,20.5,29.4,24.9,17.3,161.5,65,0,25.33,7.58
Mannar,2015,3,24.8,33.1,29.0,8.9,88.8,29,0,28.66,8.42
Mannar,2015,4,23.6,35.0,29.3,17.9,22.8,34,0,24.5,8.25
Mannar,2015,5,27.2,37.1,32.1,19.1,165.0,53,0,21.41,8.48
Mannar,2015,6,26.8,37.0,31.9,14.3,96.5,36,0,22.54,7.87
Mannar,2015,7,25.6,39.5,32.5,13.3,124.1,56,0,22.88,8.36
Mannar,2015,8,28.5,36.9,32.7,16.9,75.6,24,0,24.66,8.78
Mannar,2015,9,23.6,31.5,27.6,14.3,141.5,39,0,22.13,7.71
Mannar,2015,10,24.4,33.7,29.1,18.0,149.8,37,0,25.14,7.91
Mannar,2015,11,25.2,31.1,28.1,21.7,166.0,58,0,24.66,7.31
Mannar,2015,12,19.8,31.4,25.6,16.0,170.5,37,0,26.24,7.56
Mannar,2016,1,18.6,28.6,23.6,12.3,143.4,45,0,25.78,7.4
Mannar,2016,2,18.2,31.3,24.8,21.1,224.5,90,0,24.26,7.95
Mannar,2016,3,24.0,32.1,28.1,17.0,45.5,19,0,23.74,8.4
Mannar,2016,4,22.9,33.3,28.1,9.2,54.5,25,0,26.0,8.28
Mannar,2016,5,26.6,36.0,31.3,19.4,129.3,37,0,22.59,7.95
Mannar,2016,6,28.2,35.3,31.8,14.9,128.1,63,0,25.56,8.81
Mannar,2016,7,27.8,40.2,34.0,21.5,168.6,40,0,27.66,9.18
Mannar,2016,8,26.9,34.7,30.8,22.2,111.3,46,0,27.29,8.87
Mannar,2016,9,25.1,31.7,28.4,21.5,121.0,66,0,18.88,7.16
Mannar,2016,10,22.5,32.8,27.6,16.1,263.3,70,0,22.25,8.09
Mannar,2016,11,22.7,34.0,28.4,21.2,215.2,100,0,18.62,7.05
Mannar,2016,12,18.3,29.4,23.9,19.0,229.4,90,0,22.53,6.44
Mannar,2017,1,17.4,27.2,22.3,19.8,214.4,56,0,26.41,7.62
Mannar,2017,2,17.7,31.1,24.4,21.4,121.3,66,0,27.61,8.0
Mannar,2017,3,24.7,32.6,28.6,11.2,71.0,21,0,25.39,7.94
Mannar,2017,4,24.6,34.8,29.7,14.4,70.4,37,0,24.28,8.0
Mannar,2017,5,26.6,37.1,31.9,12.1,103.6,53,0,20.11,8.08
Mannar,2017,6,26.7,38.6,32.6,20.0,97.2,42,0,21.91,8.14
Mannar,2017,7,27.8,38.2,33.0,19.4,121.9,58,0,23.25,8.87
Mannar,2017,8,27.9,37.6,32.8,21.2,166.5,52,0,21.76,8.14
Mannar,2017,9,24.6,33.0,28.8,19.7,117.7,32,0,22.36,7.44
Mannar,2017,10,23.5,32.6,28.1,18.1,127.2,65,0,23.28,7.82
Mannar,2017,11,24.6,31.8,28.2,12.1,186.4,59,0,23.81,7.74
Mannar,2017,12,19.4,30.2,24.8,11.9,119.4,67,0,28.0,7.91
Mannar,2018,1,19.8,28.5,24.1,14.0,240.1,96,0,26.13,7.53
Mannar,2018,2,19.6,30.8,25.2,14.6,157.4,50,0,23.94,7.38
Mannar,2018,3,24.8,33.7,29.2,17.3,68.1,25,0,25.05,8.12
Mannar,2018,4,25.1,31.4,28.2,11.3,56.3,32,0,24.48,7.8
Mannar,2018,5,26.2,38.4,32.3,18.9,125.8,63,0,20.23,8.12
Mannar,2018,6,28.0,36.9,32.5,15.6,97.2,40,0,21.3,7.66
Mannar,2018,7,25.7,38.9,32.3,18.2,108.0,37,0,28.05,9.24
Mannar,2018,8,28.1,36.9,32.5,18.5,90.8,44,0,23.53,7.92
Mannar,2018,9,23.3,33.1,28.2,22.1,102.9,42,0,24.13,8.11
Mannar,2018,10,21.8,32.7,27.2,20.8,88.7,40,0,20.86,7.29
Mannar,2018,11,24.0,32.2,28.1,18.7,219.1,86,0,18.92,7.4
Mannar,2018,12,19.3,30.2,24.8,15.5,140.1,37,0,22.68,7.53
Mannar,2019,1,18.0,28.4,23.2,12.9,175.6,51,0,26.77,7.29
Mannar,2019,2,18.8,26.4,22.6,13.1,144.4,69,0,25.0,7.22
Mannar,2019,3,22.6,34.1,28.4,14.0,10.0,19,0,23.32,8.13
Mannar,2019,4,22.5,31.4,26.9,16.5,16.9,34,0,26.36,7.07
Mannar,2019,5,27.4,35.4,31.4,21.4,158.0,30,0,24.42,7.49
Mannar,2019,6,26.1,36.4,31.2,19.0,85.2,34,0,21.44,7.97
Mannar,2019,7,26.0,33.7,29.9,16.9,127.5,68,0,23.07,7.78
Mannar,2019,8,27.6,37.5,32.5,20.5,129.2,63,0,23.05,9.09
Mannar,2019,9,24.9,34.9,29.9,16.2,163.2,54,0,18.27,7.23
Mannar,2019,10,24.5,32.3,28.4,16.3,208.3,79,0,22.34,7.2
Mannar,2019,11,24.6,34.0,29.3,13.0,168.8,31,0,24.39,7.91
Mannar,2019,12,18.8,28.2,23.5,21.7,152.7,69,0,29.26,7.59
Mannar,2020,1,18.8,29.8,24.3,13.4,177.9,63,0,26.51,7.28
Mannar,2020,2,20.3,29.5,24.9,14.8,115.3,61,0,23.31,7.31
Mannar,2020,3,22.9,32.6,27.8,12.8,31.9,40,0,22.63,7.64
Mannar,2020,4,24.6,35.2,29.9,9.8,38.7,19,0,25.94,8.76
Mannar,2020,5,26.3,38.8,32.5,13.1,129.3,63,0,21.09,8.22
Mannar,2020,6,26.3,40.0,33.1,10.8,98.4,23,0,19.53,8.52
Mannar,2020,7,28.9,36.5,32.7,17.3,90.0,22,0,24.67,8.2
Mannar,2020,8,26.4,38.0,32.2,21.7,129.9,31,0,23.47,8.5
Mannar,2020,9,24.1,32.0,28.1,12.9,127.9,63,0,21.93,7.88
Mannar,2020,10,22.7,33.9,28.3,20.8,135.8,36,0,18.64,7.12
Mannar,2020,11,22.3,32.6,27.5,12.3,186.6,56,0,25.18,7.86
Mannar,2020,12,19.5,26.5,23.0,11.0,123.3,33,0,21.63,6.48
Mannar,2021,1,18.0,30.6,24.3,18.6,189.7,68,0,23.74,7.06
Mannar,2021,2,17.7,28.7,23.2,13.4,181.0,35,0,25.74,7.79
Mannar,2021,3,22.0,34.1,28.1,9.4,46.7,20,0,22.27,7.87
Mannar,2021,4,23.3,29.5,26.4,14.6,10.0,27,0,26.42,7.15
Mannar,2021,5,28.8,39.2,34.0,19.9,130.2,67,0,22.75,8.75
Mannar,2021,6,25.8,33.7,29.8,18.3,120.1,32,0,24.71,7.87
Mannar,2021,7,26.6,38.7,32.7,19.9,104.8,59,0,22.87,8.64
Mannar,2021,8,26.8,34.5,30.6,12.7,71.8,20,0,27.72,8.35
Mannar,2021,9,23.6,31.6,27.6,22.2,116.8,36,0,20.06,7.36
Mannar,2021,10,24.4,35.4,29.9,15.2,124.0,65,0,21.79,7.91
Mannar,2021,11,23.8,33.1,28.5,16.8,227.7,81,0,19.62,7.71
Mannar,2021,12,21.2,29.4,25.3,15.2,193.9,61,0,21.64,6.97
Mannar,2022,1,20.9,28.5,24.7,13.7,178.2,35,0,24.6,7.26
Mannar,2022,2,18.0,27.5,22.8,10.8,140.2,52,0,22.38,7.05
Mannar,2022,3,24.3,30.5,27.4,15.0,56.8,36,0,23.74,7.25
Mannar,2022,4,24.1,31.2,27.6,11.4,62.3,33,0,23.33,6.99
Mannar,2022,5,29.3,35.9,32.6,13.6,103.8,37,0,21.36,7.72
Mannar,2022,6,27.8,36.6,32.2,19.6,86.2,38,0,21.54,8.51
Mannar,2022,7,28.1,37.0,32.5,11.5,128.9,61,0,24.44,8.2
Mannar,2022,8,25.8,39.2,32.5,13.3,151.1,43,0,23.31,8.7
Mannar,2022,9,22.4,32.4,27.4,17.9,77.1,37,0,19.9,6.79
Mannar,2022,10,22.4,34.4,28.4,20.2,137.7,68,0,20.78,7.71
Mannar,2022,11,22.7,33.0,27.9,15.0,132.8,35,0,24.48,8.32
Mannar,2022,12,18.6,28.0,23.3,15.9,131.3,62,0,23.98,7.08
Mannar,2023,1,21.2,28.9,25.0,19.3,182.0,30,0,27.07,7.78
Mannar,2023,2,21.3,30.8,26.1,15.8,130.7,35,0,21.26,7.15
Mannar,2023,3,24.1,31.3,27.7,14.2,28.0,22,0,23.32,6.98
Mannar,2023,4,24.5,34.4,29.4,15.5,52.2,34,0,21.67,7.28
Mannar,2023,5,27.8,38.0,32.9,10.4,90.3,16,0,21.09,8.58
Mannar,2023,6,28.6,37.0,32.8,14.2,162.6,44,0,22.93,8.41
Mannar,2023,7,27.3,34.7,31.0,10.6,100.6,61,0,24.16,7.8
Mannar,2023,8,27.3,35.0,31.1,22.1,89.9,18,0,22.79,8.06
Mannar,2023,9,21.7,33.9,27.8,15.8,55.4,25,0,22.14,7.22
Mannar,2023,10,24.5,35.6,30.1,15.1,221.5,65,0,21.18,7.96
Mannar,2023,11,24.4,32.1,28.2,21.7,193.4,43,0,19.74,7.06
Mannar,2023,12,18.5,28.7,23.6,22.0,241.5,78,0,24.71,6.95
Mannar,2024,1,20.2,28.1,24.1,11.4,118.9,68,0,22.68,6.96
Mannar,2024,2,20.5,29.5,25.0,21.5,110.0,55,0,22.67,7.19
Mannar,2024,3,24.4,32.0,28.2,8.6,57.9,25,0,24.22,7.9
Mannar,2024,4,23.2,33.6,28.4,14.2,74.5,36,0,25.6,8.19
Mannar,2024,5,28.6,37.8,33.2,12.9,136.0,36,0,19.93,8.03
Mannar,2024,6,26.8,35.5,31.1,17.0,163.6,47,0,21.08,7.61
Mannar,2024,7,26.7,38.0,32.4,19.3,157.9,60,0,22.42,8.48
Mannar,2024,8,27.9,35.3,31.6,14.5,113.9,51,0,25.21,8.2
Mannar,2024,9,24.0,31.9,27.9,20.2,102.9,49,0,22.46,7.24
Mannar,2024,10,24.5,31.6,28.1,16.5,172.6,69,0,23.01,7.81
Mannar,2024,11,23.9,33.4,28.6,16.0,181.0,57,0,18.79,7.51
Mannar,2024,12,19.3,30.3,24.8,12.5,190.3,44,0,26.51,8.2
Matale,2010,1,20.1,27.0,23.6,12.4,179.4,56,0,19.28,6.48
Matale,2010,2,16.9,26.7,21.8,17.3,112.7,38,0,20.91,6.45
Matale,2010,3,22.0,28.0,25.0,6.9,103.7,61,0,21.71,6.59
Matale,2010,4,22.0,29.3,25.6,13.3,128.1,45,0,19.82,6.9
Matale,2010,5,25.5,33.7,29.6,12.9,266.5,51,0,15.7,6.86
Matale,2010,6,24.0,31.5,27.8,9.7,183.0,49,0,20.11,6.78
Matale,2010,7,23.9,35.5,29.7,8.6,187.5,62,0,18.31,7.87
Matale,2010,8,25.1,32.6,28.9,15.4,132.4,44,0,19.97,7.2
Matale,2010,9,20.7,30.4,25.5,14.6,151.5,63,0,17.83,6.83
Matale,2010,10,20.7,31.6,26.1,12.2,177.5,56,0,22.78,7.71
Matale,2010,11,21.9,28.9,25.4,17.9,205.4,60,0,20.52,6.92
Matale,2010,12,18.9,26.8,22.9,15.5,207.8,70,0,19.21,6.24
Matale,2011,1,18.5,29.0,23.8,11.6,198.2,62,0,24.8,7.27
Matale,2011,2,17.4,26.1,21.8,15.3,203.8,71,0,22.86,6.97
Matale,2011,3,19.9,29.8,24.9,9.7,106.9,30,0,24.64,7.55
Matale,2011,4,22.6,28.6,25.6,12.8,144.0,69,0,25.9,7.6
Matale,2011,5,25.3,35.4,30.4,12.2,175.5,51,0,16.88,7.16
Matale,2011,6,23.1,33.2,28.2,15.8,302.5,85,0,19.14,7.33
Matale,2011,7,25.9,31.7,28.8,12.2,232.9,88,0,20.41,7.35
Matale,2011,8,23.5,29.7,26.6,13.9,123.1,58,0,20.38,6.54
Matale,2011,9,21.8,32.8,27.3,10.4,196.3,48,0,21.58,7.48
Matale,2011,10,21.0,28.9,24.9,17.3,132.4,49,0,20.66,7.34
Matale,2011,11,20.3,29.2,24.8,16.7,162.5,57,0,20.84,6.69
Matale,2011,12,19.1,29.3,24.2,11.4,225.8,71,0,23.2,7.05
Matale,2012,1,17.7,28.5,23.1,10.6,239.1,78,0,23.54,7.17
Matale,2012,2,19.1,25.7,22.4,13.1,240.5,81,0,23.94,6.54
Matale,2012,3,21.6,33.1,27.4,9.0,108.8,50,0,24.63,8.1
Matale,2012,4,21.8,30.6,26.2,13.0,108.0,58,0,23.27,7.31
Matale,2012,5,24.2,35.1,29.6,13.8,171.9,34,0,20.42,8.22
Matale,2012,6,23.6,33.4,28.5,12.0,257.7,61,0,20.71,7.53
Matale,2012,7,23.0,32.4,27.7,16.2,247.7,82,0,21.41,7.44
Matale,2012,8,26.3,33.3,29.8,13.4,281.6,74,0,24.84,8.25
Matale,2012,9,22.2,30.4,26.3,13.0,294.2,84,0,16.28,6.78
Matale,2012,10,21.5,31.8,26.6,15.3,158.2,57,0,22.17,7.42
Matale,2012,11,23.3,31.3,27.3,10.8,218.4,54,0,18.77,6.75
Matale,2012,12,18.6,26.9,22.8,18.0,180.0,54,0,27.89,7.12
Matale,2013,1,18.3,26.8,22.6,16.1,200.8,57,0,24.58,7.34
Matale,2013,2,18.2,24.2,21.2,14.6,177.4,58,0,23.6,6.34
Matale,2013,3,21.6,28.4,25.0,9.3,93.7,37,0,25.98,7.48
Matale,2013,4,23.2,29.2,26.2,11.9,167.1,33,0,22.31,7.41
Matale,2013,5,24.5,35.3,29.9,17.2,247.1,89,0,20.27,7.64
Matale,2013,6,25.6,35.2,30.4,9.7,316.4,93,0,17.12,7.66
Matale,2013,7,24.7,31.6,28.1,12.4,250.5,80,0,22.26,7.17
Matale,2013,8,23.0,31.2,27.1,12.4,173.0,62,0,23.86,8.33
Matale,2013,9,20.9,28.7,24.8,11.6,275.7,83,0,18.09,6.49
Matale,2013,10,21.1,30.4,25.8,9.6,137.3,65,0,23.11,7.76
Matale,2013,11,22.6,33.5,28.1,18.7,108.5,54,0,18.67,7.15
Matale,2013,12,17.5,27.8,22.6,12.5,136.3,43,0,25.03,6.99
Matale,2014,1,18.3,28.3,23.3,10.7,161.8,52,0,27.34,7.69
Matale,2014,2,19.2,26.9,23.0,10.9,103.5,61,0,24.18,7.14
Matale,2014,3,23.9,32.1,28.0,12.8,146.7,54,0,20.86,7.57
Matale,2014,4,22.3,31.2,26.8,11.1,58.8,29,0,22.93,7.65
Matale,2014,5,25.2,32.2,28.7,17.3,315.8,128,0,19.72,7.39
Matale,2014,6,26.1,32.7,29.4,17.2,255.2,93,0,18.28,6.87
Matale,2014,7,23.8,32.8,28.3,14.5,226.9,57,0,19.02,7.35
Matale,2014,8,25.1,32.1,28.6,15.4,220.8,64,0,25.24,7.95
Matale,2014,9,22.1,30.6,26.4,13.8,182.3,55,0,16.7,7.08
Matale,2014,10,22.3,29.4,25.9,15.5,156.7,41,0,23.22,7.47
Matale,2014,11,22.6,31.1,26.9,12.5,240.4,66,0,17.64,6.55
Matale,2014,12,18.1,28.7,23.4,10.9,172.9,47,0,20.64,6.96
Matale,2015,1,19.0,26.2,22.6,14.7,166.1,31,0,22.6,6.58
Matale,2015,2,17.7,27.8,22.8,16.8,215.1,58,0,21.94,6.61
Matale,2015,3,22.3,28.1,25.2,10.2,120.9,40,0,21.81,6.78
Matale,2015,4,20.2,30.9,25.5,7.0,102.2,40,0,21.46,6.84
Matale,2015,5,22.9,35.3,29.1,14.0,221.5,97,0,16.49,7.22
Matale,2015,6,24.6,31.5,28.1,11.0,306.6,90,0,15.94,6.31
Matale,2015,7,24.7,32.3,28.5,14.3,165.0,68,0,23.88,7.6
Matale,2015,8,22.8,34.3,28.5,14.9,246.4,74,0,19.89,7.06
Matale,2015,9,21.0,32.7,26.9,14.6,217.0,80,0,17.4,7.44
Matale,2015,10,23.4,31.5,27.4,17.7,190.8,61,0,18.65,7.04
Matale,2015,11,22.9,28.7,25.8,10.5,150.6,58,0,16.53,6.36
Matale,2015,12,18.9,27.7,23.3,18.1,140.7,38,0,20.72,6.74
Matale,2016,1,18.2,29.4,23.8,17.5,178.6,33,0,18.24,6.61
Matale,2016,2,18.2,27.3,22.8,18.0,172.6,61,0,26.33,7.36
Matale,2016,3,22.2,29.2,25.7,10.4,114.8,30,0,20.93,7.22
Matale,2016,4,19.7,32.3,26.0,10.8,111.2,43,0,23.37,7.53
Matale,2016,5,25.2,34.2,29.7,13.0,198.9,58,0,17.1,6.88
Matale,2016,6,24.2,31.1,27.6,10.4,181.2,30,0,18.97,6.83
Matale,2016,7,24.7,32.1,28.4,14.7,156.6,57,0,20.7,7.22
Matale,2016,8,23.8,35.1,29.5,11.8,282.0,98,0,22.06,7.82
Matale,2016,9,21.1,28.3,24.7,11.2,194.7,44,0,18.95,6.27
Matale,2016,10,20.9,30.4,25.6,9.5,239.6,75,0,16.62,6.24
Matale,2016,11,22.1,29.9,26.0,14.2,134.7,49,0,19.9,6.89
Matale,2016,12,17.2,28.4,22.8,10.2,134.8,48,0,26.04,7.56
Matale,2017,1,19.5,25.4,22.4,13.4,195.6,32,0,26.17,6.41
Matale,2017,2,19.5,27.9,23.7,14.7,160.5,38,0,25.66,7.38
Matale,2017,3,21.6,27.8,24.7,7.1,63.1,20,0,22.28,7.36
Matale,2017,4,21.6,31.7,26.6,13.4,156.2,59,0,21.99,7.46
Matale,2017,5,24.3,34.6,29.5,16.2,279.1,99,0,17.44,6.85
Matale,2017,6,25.8,30.8,28.3,17.4,240.1,92,0,21.59,7.08
Matale,2017,7,26.6,33.4,30.0,11.0,187.7,64,0,20.7,7.23
Matale,2017,8,27.0,30.4,28.7,13.8,207.8,72,0,19.37,6.86
Matale,2017,9,20.3,31.5,25.9,18.0,199.6,55,0,19.56,7.02
Matale,2017,10,19.7,27.5,23.6,15.7,166.9,55,0,20.82,6.37
Matale,2017,11,22.1,31.2,26.6,17.4,155.2,62,0,16.88,6.81
Matale,2017,12,17.3,29.4,23.4,15.5,181.8,58,0,20.27,6.92
Matale,2018,1,17.9,26.4,22.1,11.9,221.5,88,0,22.29,6.48
Matale,2018,2,17.8,28.6,23.2,12.8,103.0,67,0,18.96,6.52
Matale,2018,3,20.9,30.7,25.8,8.2,98.7,29,0,24.41,7.35
Matale,2018,4,20.5,30.6,25.6,7.9,125.6,65,0,20.9,7.33
Matale,2018,5,24.7,32.8,28.8,16.4,139.9,38,0,17.68,7.14
Matale,2018,6,22.0,34.3,28.1,11.9,171.5,51,0,16.36,7.1
Matale,2018,7,24.4,32.7,28.6,8.8,268.0,85,0,18.1,7.36
Matale,2018,8,24.7,31.7,28.2,18.9,215.6,91,0,20.21,7.33
Matale,2018,9,21.3,30.6,26.0,17.0,297.7,53,0,19.24,7.21
Matale,2018,10,19.8,28.2,24.0,16.2,208.9,76,0,18.05,6.32
Matale,2018,11,22.4,28.5,25.4,13.1,179.4,31,0,20.94,7.22
Matale,2018,12,19.1,28.9,24.0,12.0,191.4,35,0,21.17,6.41
Matale,2019,1,17.9,26.6,22.2,15.5,151.7,43,0,22.33,6.23
Matale,2019,2,17.7,24.1,20.9,14.2,200.4,83,0,23.78,6.56
Matale,2019,3,22.3,29.9,26.1,12.0,137.2,62,0,22.78,7.36
Matale,2019,4,20.4,30.9,25.6,10.1,121.3,55,0,21.93,7.49
Matale,2019,5,24.2,33.4,28.8,11.9,212.2,94,0,17.74,6.97
Matale,2019,6,23.9,35.5,29.7,16.1,199.2,37,0,19.11,7.91
Matale,2019,7,23.7,35.3,29.5,14.9,231.1,89,0,24.43,8.4
Matale,2019,8,24.0,33.9,28.9,17.5,285.0,89,0,22.84,8.05
Matale,2019,9,19.3,30.5,24.9,18.1,273.8,77,0,22.58,7.74
Matale,2019,10,21.6,28.3,25.0,16.5,178.0,33,0,16.51,6.11
Matale,2019,11,21.0,30.5,25.8,12.9,143.2,38,0,20.86,7.21
Matale,2019,12,17.1,27.5,22.3,10.9,145.0,39,0,21.54,6.64
Matale,2020,1,19.8,28.8,24.3,10.4,174.2,35,0,23.0,7.22
Matale,2020,2,17.9,26.4,22.1,14.3,123.1,45,0,26.44,7.21
Matale,2020,3,22.4,30.3,26.4,10.9,75.2,35,0,23.87,7.45
Matale,2020,4,22.4,28.8,25.6,7.5,117.2,32,0,26.13,7.87
Matale,2020,5,24.7,30.7,27.7,10.7,279.1,67,0,15.73,6.6
Matale,2020,6,24.7,32.2,28.5,11.3,204.2,86,0,17.34,6.78
Matale,2020,7,24.8,35.3,30.0,16.4,246.0,54,0,19.89,7.25
Matale,2020,8,25.0,33.4,29.2,17.3,273.9,93,0,19.57,7.65
Matale,2020,9,20.9,29.0,24.9,13.4,164.0,55,0,20.47,6.94
Matale,2020,10,20.6,30.2,25.4,11.6,196.6,59,0,20.91,6.89
Matale,2020,11,22.5,31.7,27.1,16.5,145.4,35,0,15.74,7.26
Matale,2020,12,18.2,26.4,22.3,10.8,201.4,99,0,22.72,6.51
Matale,2021,1,19.3,25.6,22.5,9.4,177.1,46,0,19.96,7.04
Matale,2021,2,19.6,28.6,24.1,12.1,98.1,33,0,20.11,6.74
Matale,2021,3,22.1,30.2,26.1,13.6,110.5,55,0,25.07,7.69
Matale,2021,4,21.1,30.1,25.6,6.5,83.0,30,0,21.85,7.07
Matale,2021,5,22.8,30.5,26.6,12.8,167.5,43,0,19.29,7.37
Matale,2021,6,24.0,34.0,29.0,15.1,199.6,34,0,19.88,7.39
Matale,2021,7,24.9,32.1,28.5,14.4,275.3,73,0,20.93,7.35
Matale,2021,8,23.8,31.0,27.4,11.5,260.8,65,0,19.07,7.35
Matale,2021,9,20.5,27.9,24.2,16.2,162.3,65,0,23.11,7.36
Matale,2021,10,21.6,28.7,25.1,14.1,223.2,58,0,21.27,6.96
Matale,2021,11,21.1,30.8,26.0,14.6,184.5,57,0,21.97,7.19
Matale,2021,12,18.0,27.8,22.9,16.0,171.7,45,0,21.91,6.68
Matale,2022,1,18.9,27.5,23.2,13.7,160.9,51,0,26.0,7.27
Matale,2022,2,20.2,24.7,22.4,19.0,137.5,60,0,22.83,6.35
Matale,2022,3,22.1,30.5,26.3,11.9,107.5,60,0,22.61,7.42
Matale,2022,4,21.8,27.5,24.6,13.7,141.4,34,0,21.6,6.7
Matale,2022,5,24.1,31.3,27.7,9.1,170.1,56,0,20.1,7.32
Matale,2022,6,24.4,32.8,28.6,11.1,260.0,97,0,17.41,6.96
Matale,2022,7,22.9,33.7,28.3,12.1,249.7,61,0,23.33,7.77
Matale,2022,8,24.8,30.5,27.6,18.2,161.5,53,0,24.69,7.41
Matale,2022,9,21.5,29.3,25.4,16.2,191.4,67,0,18.36,6.51
Matale,2022,10,20.9,31.6,26.2,13.8,183.9,39,0,16.6,6.88
Matale,2022,11,20.3,30.6,25.5,12.8,169.7,46,0,24.48,7.0
Matale,2022,12,16.7,25.6,21.1,11.4,164.4,34,0,17.57,6.08
Matale,2023,1,18.3,27.3,22.8,13.6,139.7,32,0,25.48,6.89
Matale,2023,2,17.7,27.0,22.4,16.5,174.6,40,0,21.74,7.05
Matale,2023,3,20.7,30.0,25.4,12.0,116.8,53,0,24.03,7.16
Matale,2023,4,22.5,30.6,26.6,6.9,94.2,41,0,25.18,8.05
Matale,2023,5,25.7,34.9,30.3,12.5,278.3,95,0,22.26,7.84
Matale,2023,6,25.7,32.0,28.9,17.6,156.1,50,0,20.14,7.42
Matale,2023,7,23.3,33.3,28.3,12.5,227.0,87,0,18.0,7.78
Matale,2023,8,24.6,33.1,28.9,11.9,248.8,56,0,25.08,7.78
Matale,2023,9,22.0,28.8,25.4,11.4,195.2,37,0,21.84,7.09
Matale,2023,10,22.7,32.1,27.4,10.3,195.4,70,0,15.68,6.77
Matale,2023,11,22.5,31.1,26.8,14.1,163.8,56,0,20.57,7.44
Matale,2023,12,18.7,25.6,22.1,14.4,166.0,64,0,23.12,7.17
Matale,2024,1,18.1,27.7,22.9,15.2,168.7,58,0,25.51,7.37
Matale,2024,2,17.7,28.0,22.9,13.8,138.8,45,0,27.18,7.57
Matale,2024,3,21.3,30.4,25.9,13.4,115.8,53,0,25.33,7.36
Matale,2024,4,21.1,31.8,26.5,9.9,118.9,46,0,25.43,7.78
Matale,2024,5,23.6,35.0,29.3,13.1,303.4,106,0,16.59,7.54
Matale,2024,6,24.0,33.9,28.9,17.2,255.6,74,0,20.15,7.29
Matale,2024,7,23.6,32.6,28.1,18.3,214.6,87,0,20.28,6.96
Matale,2024,8,24.2,35.9,30.0,12.5,250.7,89,0,17.22,7.45
Matale,2024,9,21.2,30.4,25.8,16.4,163.2,45,0,19.55,6.45
Matale,2024,10,21.7,30.3,26.0,15.8,126.3,52,0,18.53,6.91
Matale,2024,11,21.9,31.5,26.7,14.4,167.2,40,0,16.43,6.78
Matale,2024,12,17.4,27.5,22.4,13.2,201.0,73,0,22.47,7.14
Matara,2010,1,20.9,27.3,24.1,27.5,111.8,46,0,22.61,6.84
Matara,2010,2,22.6,29.1,25.9,19.3,132.9,64,0,21.22,7.09
Matara,2010,3,24.6,31.4,28.0,20.1,91.7,21,0,24.3,7.41
Matara,2010,4,23.5,30.5,27.0,12.1,102.7,36,0,24.7,7.43
